"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0016973","poly(A)+ mRNA export from nucleus","1/634","25/18986",0.04,1.19785488958991,0.183990077390809,0.572426459374877,0.938416103855127,0.879026277328398,"643136",1
"GO:0021884","forebrain neuron development","1/634","25/18986",0.04,1.19785488958991,0.183990077390809,0.572426459374877,0.938416103855127,0.879026277328398,"431707",1
"GO:0030318","melanocyte differentiation","1/634","25/18986",0.04,1.19785488958991,0.183990077390809,0.572426459374877,0.938416103855127,0.879026277328398,"7306",1
"GO:0032727","positive regulation of interferon-alpha production","1/634","25/18986",0.04,1.19785488958991,0.183990077390809,0.572426459374877,0.938416103855127,0.879026277328398,"4321",1
"GO:0042537","benzene-containing compound metabolic process","1/634","25/18986",0.04,1.19785488958991,0.183990077390809,0.572426459374877,0.938416103855127,0.879026277328398,"6999",1
"GO:0043576","regulation of respiratory gaseous exchange","1/634","25/18986",0.04,1.19785488958991,0.183990077390809,0.572426459374877,0.938416103855127,0.879026277328398,"477",1
"GO:0045762","positive regulation of adenylate cyclase activity","1/634","25/18986",0.04,1.19785488958991,0.183990077390809,0.572426459374877,0.938416103855127,0.879026277328398,"2740",1
"GO:0046514","ceramide catabolic process","1/634","25/18986",0.04,1.19785488958991,0.183990077390809,0.572426459374877,0.938416103855127,0.879026277328398,"129807",1
"GO:0046697","decidualization","1/634","25/18986",0.04,1.19785488958991,0.183990077390809,0.572426459374877,0.938416103855127,0.879026277328398,"4693",1
"GO:0050999","regulation of nitric-oxide synthase activity","1/634","25/18986",0.04,1.19785488958991,0.183990077390809,0.572426459374877,0.938416103855127,0.879026277328398,"3952",1
"GO:0051152","positive regulation of smooth muscle cell differentiation","1/634","25/18986",0.04,1.19785488958991,0.183990077390809,0.572426459374877,0.938416103855127,0.879026277328398,"2852",1
"GO:0051875","pigment granule localization","1/634","25/18986",0.04,1.19785488958991,0.183990077390809,0.572426459374877,0.938416103855127,0.879026277328398,"4647",1
"GO:0060907","positive regulation of macrophage cytokine production","1/634","25/18986",0.04,1.19785488958991,0.183990077390809,0.572426459374877,0.938416103855127,0.879026277328398,"948",1
"GO:0071280","cellular response to copper ion","1/634","25/18986",0.04,1.19785488958991,0.183990077390809,0.572426459374877,0.938416103855127,0.879026277328398,"4496",1
"GO:0071450","cellular response to oxygen radical","1/634","25/18986",0.04,1.19785488958991,0.183990077390809,0.572426459374877,0.938416103855127,0.879026277328398,"948",1
"GO:0071451","cellular response to superoxide","1/634","25/18986",0.04,1.19785488958991,0.183990077390809,0.572426459374877,0.938416103855127,0.879026277328398,"948",1
"GO:0071467","cellular response to pH","1/634","25/18986",0.04,1.19785488958991,0.183990077390809,0.572426459374877,0.938416103855127,0.879026277328398,"40",1
"GO:0072243","metanephric nephron epithelium development","1/634","25/18986",0.04,1.19785488958991,0.183990077390809,0.572426459374877,0.938416103855127,0.879026277328398,"9370",1
"GO:0090023","positive regulation of neutrophil chemotaxis","1/634","25/18986",0.04,1.19785488958991,0.183990077390809,0.572426459374877,0.938416103855127,0.879026277328398,"3929",1
"GO:0097150","neuronal stem cell population maintenance","1/634","25/18986",0.04,1.19785488958991,0.183990077390809,0.572426459374877,0.938416103855127,0.879026277328398,"10642",1
"GO:1901071","glucosamine-containing compound metabolic process","1/634","25/18986",0.04,1.19785488958991,0.183990077390809,0.572426459374877,0.938416103855127,0.879026277328398,"1116",1
"GO:1901623","regulation of lymphocyte chemotaxis","1/634","25/18986",0.04,1.19785488958991,0.183990077390809,0.572426459374877,0.938416103855127,0.879026277328398,"6278",1
"GO:1903306","negative regulation of regulated secretory pathway","1/634","25/18986",0.04,1.19785488958991,0.183990077390809,0.572426459374877,0.938416103855127,0.879026277328398,"6860",1
"GO:1905063","regulation of vascular associated smooth muscle cell differentiation","1/634","25/18986",0.04,1.19785488958991,0.183990077390809,0.572426459374877,0.938416103855127,0.879026277328398,"2852",1
"GO:1905563","negative regulation of vascular endothelial cell proliferation","1/634","25/18986",0.04,1.19785488958991,0.183990077390809,0.572426459374877,0.938416103855127,0.879026277328398,"5468",1
"GO:0008645","hexose transmembrane transport","4/634","121/18986",0.0330578512396694,0.989962718669343,-0.0205867886885998,0.578467949666801,0.947913832651599,0.887922920462228,"32/9370/3952/286753",4
"GO:1901292","nucleoside phosphate catabolic process","6/634","184/18986",0.0326086956521739,0.97651213825264,-0.0595057041438418,0.581124598476015,0.948031707768956,0.888033335581037,"89/5169/2819/5207/53632/8671",6
"GO:0000288","nuclear-transcribed mRNA catabolic process, deadenylation-dependent decay","2/634","58/18986",0.0344827586206897,1.03263352550854,0.0462630069515746,0.581451637099312,0.948031707768956,0.888033335581037,"10642/154197",2
"GO:0001541","ovarian follicle development","2/634","58/18986",0.0344827586206897,1.03263352550854,0.0462630069515746,0.581451637099312,0.948031707768956,0.888033335581037,"268/3623",2
"GO:0006998","nuclear envelope organization","2/634","58/18986",0.0344827586206897,1.03263352550854,0.0462630069515746,0.581451637099312,0.948031707768956,0.888033335581037,"1674/2852",2
"GO:0052372","modulation by symbiont of entry into host","2/634","58/18986",0.0344827586206897,1.03263352550854,0.0462630069515746,0.581451637099312,0.948031707768956,0.888033335581037,"222537/3853",2
"GO:0061005","cell differentiation involved in kidney development","2/634","58/18986",0.0344827586206897,1.03263352550854,0.0462630069515746,0.581451637099312,0.948031707768956,0.888033335581037,"9370/2668",2
"GO:0086009","membrane repolarization","2/634","58/18986",0.0344827586206897,1.03263352550854,0.0462630069515746,0.581451637099312,0.948031707768956,0.888033335581037,"477/30819",2
"GO:0022406","membrane docking","3/634","90/18986",0.0333333333333333,0.998212407991588,-0.00315946063313143,0.582359643347933,0.948031707768956,0.888033335581037,"6616/54843/23025",3
"GO:0048708","astrocyte differentiation","3/634","90/18986",0.0333333333333333,0.998212407991588,-0.00315946063313143,0.582359643347933,0.948031707768956,0.888033335581037,"650/6279/6280",3
"GO:0061515","myeloid cell development","3/634","90/18986",0.0333333333333333,0.998212407991588,-0.00315946063313143,0.582359643347933,0.948031707768956,0.888033335581037,"212/2038/440712",3
"GO:1901379","regulation of potassium ion transmembrane transport","3/634","90/18986",0.0333333333333333,0.998212407991588,-0.00315946063313143,0.582359643347933,0.948031707768956,0.888033335581037,"2273/30819/4986",3
"GO:2000377","regulation of reactive oxygen species metabolic process","5/634","153/18986",0.0326797385620915,0.978639615678027,-0.0493063953864188,0.58243841272545,0.948031707768956,0.888033335581037,"183/185/1645/948/3952",5
"GO:0051960","regulation of nervous system development","15/634","463/18986",0.0323974082073434,0.970184845780161,-0.120720248744974,0.584977914646994,0.948031707768956,0.888033335581037,"40/443/650/147381/23316/2852/1404/79727/339398/347731/1463/9378/5020/6585/6860",15
"GO:0051092","positive regulation of NF-kappaB transcription factor activity","4/634","122/18986",0.0327868852459016,0.98184827015566,-0.0373843014599719,0.584996990863988,0.948031707768956,0.888033335581037,"183/4922/6279/6280",4
"GO:0001835","blastocyst hatching","1/634","26/18986",0.0384615384615385,1.1517835476826,0.143946276848382,0.586723259372574,0.948031707768956,0.888033335581037,"57718",1
"GO:0005980","glycogen catabolic process","1/634","26/18986",0.0384615384615385,1.1517835476826,0.143946276848382,0.586723259372574,0.948031707768956,0.888033335581037,"5837",1
"GO:0008045","motor neuron axon guidance","1/634","26/18986",0.0384615384615385,1.1517835476826,0.143946276848382,0.586723259372574,0.948031707768956,0.888033335581037,"6585",1
"GO:0010460","positive regulation of heart rate","1/634","26/18986",0.0384615384615385,1.1517835476826,0.143946276848382,0.586723259372574,0.948031707768956,0.888033335581037,"153",1
"GO:0019377","glycolipid catabolic process","1/634","26/18986",0.0384615384615385,1.1517835476826,0.143946276848382,0.586723259372574,0.948031707768956,0.888033335581037,"129807",1
"GO:0035188","hatching","1/634","26/18986",0.0384615384615385,1.1517835476826,0.143946276848382,0.586723259372574,0.948031707768956,0.888033335581037,"57718",1
"GO:0036315","cellular response to sterol","1/634","26/18986",0.0384615384615385,1.1517835476826,0.143946276848382,0.586723259372574,0.948031707768956,0.888033335581037,"23209",1
"GO:0044550","secondary metabolite biosynthetic process","1/634","26/18986",0.0384615384615385,1.1517835476826,0.143946276848382,0.586723259372574,0.948031707768956,0.888033335581037,"7306",1
"GO:0048011","neurotrophin TRK receptor signaling pathway","1/634","26/18986",0.0384615384615385,1.1517835476826,0.143946276848382,0.586723259372574,0.948031707768956,0.888033335581037,"183",1
"GO:0050927","positive regulation of positive chemotaxis","1/634","26/18986",0.0384615384615385,1.1517835476826,0.143946276848382,0.586723259372574,0.948031707768956,0.888033335581037,"4908",1
"GO:0051882","mitochondrial depolarization","1/634","26/18986",0.0384615384615385,1.1517835476826,0.143946276848382,0.586723259372574,0.948031707768956,0.888033335581037,"4653",1
"GO:0051894","positive regulation of focal adhesion assembly","1/634","26/18986",0.0384615384615385,1.1517835476826,0.143946276848382,0.586723259372574,0.948031707768956,0.888033335581037,"4653",1
"GO:0060396","growth hormone receptor signaling pathway","1/634","26/18986",0.0384615384615385,1.1517835476826,0.143946276848382,0.586723259372574,0.948031707768956,0.888033335581037,"2690",1
"GO:0060669","embryonic placenta morphogenesis","1/634","26/18986",0.0384615384615385,1.1517835476826,0.143946276848382,0.586723259372574,0.948031707768956,0.888033335581037,"653",1
"GO:0062009","secondary palate development","1/634","26/18986",0.0384615384615385,1.1517835476826,0.143946276848382,0.586723259372574,0.948031707768956,0.888033335581037,"1302",1
"GO:0071684","organism emergence from protective structure","1/634","26/18986",0.0384615384615385,1.1517835476826,0.143946276848382,0.586723259372574,0.948031707768956,0.888033335581037,"57718",1
"GO:0090128","regulation of synapse maturation","1/634","26/18986",0.0384615384615385,1.1517835476826,0.143946276848382,0.586723259372574,0.948031707768956,0.888033335581037,"9378",1
"GO:1900078","positive regulation of cellular response to insulin stimulus","1/634","26/18986",0.0384615384615385,1.1517835476826,0.143946276848382,0.586723259372574,0.948031707768956,0.888033335581037,"3952",1
"GO:1903523","negative regulation of blood circulation","1/634","26/18986",0.0384615384615385,1.1517835476826,0.143946276848382,0.586723259372574,0.948031707768956,0.888033335581037,"477",1
"GO:0060485","mesenchyme development","11/634","341/18986",0.032258064516129,0.966012007733795,-0.117714438618713,0.589556178472855,0.950672842798041,0.890507320291018,"58/183/8092/268/650/653/55211/2668/6317/100507588/7148",11
"GO:1903510","mucopolysaccharide metabolic process","3/634","91/18986",0.032967032967033,0.987243040870801,-0.0226726686761141,0.589886138420676,0.950672842798041,0.890507320291018,"80760/10894/64579",3
"GO:0042733","embryonic digit morphogenesis","2/634","59/18986",0.0338983050847458,1.01513126236433,0.021635578191546,0.590798598830877,0.950672842798041,0.890507320291018,"3207/3238",2
"GO:0048008","platelet-derived growth factor receptor signaling pathway","2/634","59/18986",0.0338983050847458,1.01513126236433,0.021635578191546,0.590798598830877,0.950672842798041,0.890507320291018,"9370/347",2
"GO:1903350","response to dopamine","2/634","59/18986",0.0338983050847458,1.01513126236433,0.021635578191546,0.590798598830877,0.950672842798041,0.890507320291018,"111/5731",2
"GO:0072523","purine-containing compound catabolic process","5/634","155/18986",0.032258064516129,0.966012007733795,-0.0789701381123896,0.593999376317502,0.950672842798041,0.890507320291018,"89/2819/5207/53632/8671",5
"GO:0001656","metanephros development","3/634","92/18986",0.0326086956521739,0.97651213825264,-0.041974320034912,0.597324772056457,0.950672842798041,0.890507320291018,"9370/2668/3207",3
"GO:0060021","roof of mouth development","3/634","92/18986",0.0326086956521739,0.97651213825264,-0.041974320034912,0.597324772056457,0.950672842798041,0.890507320291018,"1302/1749/2562",3
"GO:1902369","negative regulation of RNA catabolic process","3/634","92/18986",0.0326086956521739,0.97651213825264,-0.041974320034912,0.597324772056457,0.950672842798041,0.890507320291018,"2668/10642/166863",3
"GO:0006979","response to oxidative stress","13/634","405/18986",0.0320987654320988,0.961241578065973,-0.146543744875996,0.597627586399769,0.950672842798041,0.890507320291018,"9370/10218/347/948/2878/54363/3040/3043/3848/51314/5179/10891/6278",13
"GO:0015749","monosaccharide transmembrane transport","4/634","124/18986",0.032258064516129,0.966012007733795,-0.0705749716693973,0.5978774316239,0.950672842798041,0.890507320291018,"32/9370/3952/286753",4
"GO:0031644","regulation of nervous system process","4/634","124/18986",0.032258064516129,0.966012007733795,-0.0705749716693973,0.5978774316239,0.950672842798041,0.890507320291018,"23316/2890/9378/10879",4
"GO:0032609","type II interferon production","4/634","124/18986",0.032258064516129,0.966012007733795,-0.0705749716693973,0.5978774316239,0.950672842798041,0.890507320291018,"3623/284194/654346/8993",4
"GO:0032649","regulation of type II interferon production","4/634","124/18986",0.032258064516129,0.966012007733795,-0.0705749716693973,0.5978774316239,0.950672842798041,0.890507320291018,"3623/284194/654346/8993",4
"GO:0046324","regulation of D-glucose import","2/634","60/18986",0.0333333333333333,0.998212407991588,-0.00257764343422062,0.599989225273908,0.950672842798041,0.890507320291018,"9370/3952",2
